SURVEYID,DEVICEID,TIMESTAMP,DATE,TIME,TEMP,RH,FLTP,WLEV,BVOLT,BLEV
gb-sasbjep,gb-sasbjep-zero,1703974785,12/30/2023,22:19,255,255,0,1457,3.96,94.23
gb-sasbjep,gb-sasbjep-zero,1703975440,12/30/2023,22:30,255,255,0,1457,3.96,94.23
gb-sasbjep,gb-sasbjep-zero,1703976097,12/30/2023,22:41,255,255,0,1457,3.96,94.23
gb-sasbjep,gb-sasbjep-zero,1703976720,12/30/2023,22:52,255,255,0,1458,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703977374,12/30/2023,23:02,255,255,0,1458,3.96,94.23
gb-sasbjep,gb-sasbjep-zero,1703977992,12/30/2023,23:13,-50,255,0,1464,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703978616,12/30/2023,23:23,255,50.4,0,1460,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703979265,12/30/2023,23:34,12.62,255,0,1459,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703979921,12/30/2023,23:45,12.42,255,0,1463,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703980546,12/30/2023,23:55,12.34,255,0,1465,3.96,94.04
gb-sasbjep,gb-sasbjep-zero,1703981198,12/31/2023,0:06,255,255,0,1466,3.96,94.13
gb-sasbjep,gb-sasbjep-zero,1703981860,12/31/2023,0:17,11.99,255,0,1460,3.96,94.04
gb-sasbjep,gb-sasbjep-zero,1703982622,12/31/2023,0:30,255,255,0,1459,3.96,93.94
gb-sasbjep,gb-sasbjep-zero,1703983320,12/31/2023,0:42,11.63,255,0,1459,3.96,93.94
gb-sasbjep,gb-sasbjep-zero,1703983977,12/31/2023,0:52,11.45,255,0,1461,3.96,94.04
gb-sasbjep,gb-sasbjep-zero,1703984602,12/31/2023,1:03,11.37,255,0,1460,3.96,93.94
gb-sasbjep,gb-sasbjep-zero,1703985258,12/31/2023,1:14,255,255,0,1464,3.95,93.94
gb-sasbjep,gb-sasbjep-zero,1703985918,12/31/2023,1:25,255,255,0,1466,3.95,93.94
gb-sasbjep,gb-sasbjep-zero,1703986552,12/31/2023,1:35,255,255,0,1466,3.95,93.94
gb-sasbjep,gb-sasbjep-zero,1703987206,12/31/2023,1:46,10.96,255,0,1460,3.95,93.94
gb-sasbjep,gb-sasbjep-zero,1703987866,12/31/2023,1:57,255,255,0,1461,3.95,93.84
gb-sasbjep,gb-sasbjep-zero,1703988489,12/31/2023,2:08,255,255,0,1466,3.95,93.84
gb-sasbjep,gb-sasbjep-zero,1703989138,12/31/2023,2:18,10.7,255,0,1465,3.95,93.84
gb-sasbjep,gb-sasbjep-zero,1703989796,12/31/2023,2:29,255,255,0,1463,3.95,93.84
gb-sasbjep,gb-sasbjep-zero,1703990425,12/31/2023,2:40,255,255,0,1466,3.95,93.74
gb-sasbjep,gb-sasbjep-zero,1703991081,12/31/2023,2:51,255,255,0,1466,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1703991736,12/31/2023,3:02,10.43,255,0,1461,3.95,93.74
gb-sasbjep,gb-sasbjep-zero,1703992356,12/31/2023,3:12,255,255,0,1464,3.9,92.77
gb-sasbjep,gb-sasbjep-zero,1703993012,12/31/2023,3:23,255,255,0,1460,3.94,93.74
gb-sasbjep,gb-sasbjep-zero,1703993669,12/31/2023,3:34,10.15,255,0,1461,3.94,93.74
gb-sasbjep,gb-sasbjep-zero,1703994304,12/31/2023,3:45,255,255,0,1461,3.95,93.74
gb-sasbjep,gb-sasbjep-zero,1703994959,12/31/2023,3:56,255,255,0,1464,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1703995619,12/31/2023,4:07,255,255,0,1464,3.94,93.74
gb-sasbjep,gb-sasbjep-zero,1703996240,12/31/2023,4:17,255,255,0,1466,3.94,93.65
gb-sasbjep,gb-sasbjep-zero,1703996890,12/31/2023,4:28,9.91,255,0,1461,3.94,93.65
gb-sasbjep,gb-sasbjep-zero,1703997506,12/31/2023,4:38,9.89,255,0,1461,3.94,93.65
gb-sasbjep,gb-sasbjep-zero,1703998130,12/31/2023,4:48,9.89,255,0,1461,3.94,93.65
gb-sasbjep,gb-sasbjep-zero,1703998776,12/31/2023,4:59,255,255,0,1461,3.94,93.74
gb-sasbjep,gb-sasbjep-zero,1703999433,12/31/2023,5:10,255,255,0,1462,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704000060,12/31/2023,5:21,255,255,0,1462,3.94,93.65
gb-sasbjep,gb-sasbjep-zero,1704000709,12/31/2023,5:31,255,255,0,1462,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704001327,12/31/2023,5:42,255,255,0,1462,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704001949,12/31/2023,5:52,255,255,0,1463,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704002597,12/31/2023,6:03,255,255,0,1462,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704003253,12/31/2023,6:14,255,255,0,1465,3.94,93.45
gb-sasbjep,gb-sasbjep-zero,1704003879,12/31/2023,6:24,255,255,0,1466,3.94,93.55
gb-sasbjep,gb-sasbjep-zero,1704004530,12/31/2023,6:35,255,255,0,1466,3.94,93.45
gb-sasbjep,gb-sasbjep-zero,1704005148,12/31/2023,6:45,255,255,0,1465,3.93,93.45
gb-sasbjep,gb-sasbjep-zero,1704005773,12/31/2023,6:56,255,255,0,1466,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704006423,12/31/2023,7:07,255,255,0,1462,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704007076,12/31/2023,7:17,8.51,255,0,1461,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704007703,12/31/2023,7:28,255,255,0,1464,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704008357,12/31/2023,7:39,255,255,0,1464,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704009023,12/31/2023,7:50,255,255,0,1461,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704009644,12/31/2023,8:00,8.34,255,0,1462,3.89,92.38
gb-sasbjep,gb-sasbjep-zero,1704010294,12/31/2023,8:11,255,255,0,1462,3.93,93.35
gb-sasbjep,gb-sasbjep-zero,1704010948,12/31/2023,8:22,8.23,255,0,1462,3.92,93.26
gb-sasbjep,gb-sasbjep-zero,1704011568,12/31/2023,8:32,255,255,0,1462,3.92,93.26
gb-sasbjep,gb-sasbjep-zero,1704012178,12/31/2023,8:43,8.08,255,0,1461,3.92,93.26
gb-sasbjep,gb-sasbjep-zero,1704012835,12/31/2023,8:53,7.97,255,0,1466,3.92,93.16
gb-sasbjep,gb-sasbjep-zero,1704013457,12/31/2023,9:04,255,255,0,1464,3.92,93.26
gb-sasbjep,gb-sasbjep-zero,1704014108,12/31/2023,9:15,7.7,255,0,1460,3.92,93.16
gb-sasbjep,gb-sasbjep-zero,1704014767,12/31/2023,9:26,255,255,0,1464,3.92,93.16
gb-sasbjep,gb-sasbjep-zero,1704015389,12/31/2023,9:36,7.73,255,0,1460,3.92,93.16
gb-sasbjep,gb-sasbjep-zero,1704016005,12/31/2023,9:46,255,255,0,1461,3.92,93.16
gb-sasbjep,gb-sasbjep-zero,1704016663,12/31/2023,9:57,255,255,0,1460,3.92,93.06
gb-sasbjep,gb-sasbjep-zero,1704017286,12/31/2023,10:08,255,255,0,1460,3.92,93.06
gb-sasbjep,gb-sasbjep-zero,1704017936,12/31/2023,10:18,7.46,255,0,1463,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1704018592,12/31/2023,10:29,7.38,255,0,1464,3.92,93.06
gb-sasbjep,gb-sasbjep-zero,1704019213,12/31/2023,10:40,255,255,0,1464,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1704019826,12/31/2023,10:50,7.47,255,0,1461,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1704020487,12/31/2023,11:01,255,255,0,1460,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1704021100,12/31/2023,11:11,7.44,255,0,1461,3.91,92.86
gb-sasbjep,gb-sasbjep-zero,1704021754,12/31/2023,11:22,255,255,0,1461,3.91,92.86
gb-sasbjep,gb-sasbjep-zero,1704022410,12/31/2023,11:33,7.24,255,0,1460,3.91,92.86
gb-sasbjep,gb-sasbjep-zero,1704023032,12/31/2023,11:43,255,255,0,1464,3.91,92.96
gb-sasbjep,gb-sasbjep-zero,1704023687,12/31/2023,11:54,255,255,0,1460,3.91,92.86
gb-sasbjep,gb-sasbjep-zero,1704024341,12/31/2023,12:05,255,255,0,1460,3.91,92.86
gb-sasbjep,gb-sasbjep-zero,1704024961,12/31/2023,12:16,255,255,0,1465,3.91,92.77
gb-sasbjep,gb-sasbjep-zero,1704025608,12/31/2023,12:26,255,255,0,1462,3.9,92.86
gb-sasbjep,gb-sasbjep-zero,1704025861,12/31/2023,12:31,7.01,255,0,1462,3.9,92.77
gb-sasbjep,gb-sasbjep-zero,1704026546,12/31/2023,12:42,6.97,255,0,1461,3.9,92.77
gb-sasbjep,gb-sasbjep-zero,1704027199,12/31/2023,12:53,255,255,0,1464,3.86,91.79
gb-sasbjep,gb-sasbjep-zero,1704027814,12/31/2023,13:03,6.84,255,0,1460,3.9,92.67
gb-sasbjep,gb-sasbjep-zero,1704028470,12/31/2023,13:14,255,255,0,1462,3.9,92.67
gb-sasbjep,gb-sasbjep-zero,1704029122,12/31/2023,13:25,255,255,0,1462,3.9,92.67
gb-sasbjep,gb-sasbjep-zero,1704029755,12/31/2023,13:35,255,255,0,1460,3.9,92.67
gb-sasbjep,gb-sasbjep-zero,1704030406,12/31/2023,13:46,255,255,0,1456,3.89,92.67
gb-sasbjep,gb-sasbjep-zero,1704031061,12/31/2023,13:57,255,255,0,1454,3.9,92.57
gb-sasbjep,gb-sasbjep-zero,1704031695,12/31/2023,14:08,255,255,0,1453,3.9,92.57
gb-sasbjep,gb-sasbjep-zero,1704032354,12/31/2023,14:19,255,255,0,1456,3.9,92.67
gb-sasbjep,gb-sasbjep-zero,1704033005,12/31/2023,14:30,255,255,0,1451,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1704033636,12/31/2023,14:40,255,255,0,1455,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1704034284,12/31/2023,14:51,255,255,0,1456,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1704034939,12/31/2023,15:02,255,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704035566,12/31/2023,15:12,255,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704036216,12/31/2023,15:23,255,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704036871,12/31/2023,15:34,9.17,255,0,1451,3.85,91.59
gb-sasbjep,gb-sasbjep-zero,1704037510,12/31/2023,15:45,9.49,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704038168,12/31/2023,15:56,255,255,0,1449,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704038826,12/31/2023,16:07,10.01,255,0,1450,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1704039453,12/31/2023,16:17,10.36,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704040105,12/31/2023,16:28,255,255,0,1452,3.89,92.57
gb-sasbjep,gb-sasbjep-zero,1704040722,12/31/2023,16:38,255,255,0,1450,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704041346,12/31/2023,16:49,255,255,0,1450,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704041999,12/31/2023,17:00,11.55,255,0,1451,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704042649,12/31/2023,17:10,11.93,255,0,1449,3.89,92.28
gb-sasbjep,gb-sasbjep-zero,1704043275,12/31/2023,17:21,12.29,255,0,1455,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704043928,12/31/2023,17:32,255,255,0,1452,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704044546,12/31/2023,17:42,13.16,255,0,1452,3.89,92.47
gb-sasbjep,gb-sasbjep-zero,1704049869,12/31/2023,19:11,255,255,0,1459,3.88,92.38
gb-sasbjep,gb-sasbjep-zero,1704050532,12/31/2023,19:22,255,255,0,1452,3.89,92.28
gb-sasbjep,gb-sasbjep-zero,1704051165,12/31/2023,19:32,255,255,0,1457,3.89,92.38
gb-sasbjep,gb-sasbjep-zero,1704051819,12/31/2023,19:43,255,255,0,1453,3.88,92.28
gb-sasbjep,gb-sasbjep-zero,1704052477,12/31/2023,19:54,255,255,0,1457,3.89,92.28
gb-sasbjep,gb-sasbjep-zero,1704053098,12/31/2023,20:04,16,255,0,1457,3.88,92.28
gb-sasbjep,gb-sasbjep-zero,1704053751,12/31/2023,20:15,255,255,0,1457,3.88,92.18
gb-sasbjep,gb-sasbjep-zero,1704054408,12/31/2023,20:26,255,255,0,1453,3.88,92.28
gb-sasbjep,gb-sasbjep-zero,1704055032,12/31/2023,20:37,16.14,255,0,1453,3.88,92.18
gb-sasbjep,gb-sasbjep-zero,1704055684,12/31/2023,20:48,16.12,255,0,1455,3.88,92.18
gb-sasbjep,gb-sasbjep-zero,1704056339,12/31/2023,20:59,255,255,0,1444,3.88,92.18
gb-sasbjep,gb-sasbjep-zero,1704056966,12/31/2023,21:09,16.47,255,0,1445,3.88,92.08
gb-sasbjep,gb-sasbjep-zero,1704057620,12/31/2023,21:20,-50,255,0,1445,3.88,92.08
gb-sasbjep,gb-sasbjep-zero,1704058269,12/31/2023,21:31,16.32,255,0,1444,3.88,92.18
gb-sasbjep,gb-sasbjep-zero,1704058896,12/31/2023,21:41,255,255,0,1444,3.87,92.18
gb-sasbjep,gb-sasbjep-zero,1704059545,12/31/2023,21:52,16.09,255,0,1446,3.87,92.08
gb-sasbjep,gb-sasbjep-zero,1704060195,12/31/2023,22:03,255,255,0,1447,3.87,92.08
gb-sasbjep,gb-sasbjep-zero,1704060816,12/31/2023,22:13,255,255,0,1446,3.87,92.08
gb-sasbjep,gb-sasbjep-zero,1704061470,12/31/2023,22:24,255,255,0,1446,3.87,91.98
gb-sasbjep,gb-sasbjep-zero,1704062085,12/31/2023,22:34,255,255,0,1447,3.87,92.08
gb-sasbjep,gb-sasbjep-zero,1704062707,12/31/2023,22:45,15.29,255,0,1447,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704062844,12/31/2023,22:47,255,255,0,1448,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704063538,12/31/2023,22:58,255,255,0,1448,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704064189,12/31/2023,23:09,-50,255,0,1448,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704064814,12/31/2023,23:20,255,255,0,1448,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704065469,12/31/2023,23:31,255,255,0,1448,3.87,91.89
gb-sasbjep,gb-sasbjep-zero,1704066121,12/31/2023,23:42,14.21,255,0,1448,3.87,91.79
gb-sasbjep,gb-sasbjep-zero,1704066751,12/31/2023,23:52,255,255,0,1448,3.86,91.79
gb-sasbjep,gb-sasbjep-zero,1704067401,1/1/2024,0:03,255,255,0,1447,3.86,91.79
gb-sasbjep,gb-sasbjep-zero,1704068058,1/1/2024,0:14,255,255,0,1447,3.86,91.79
gb-sasbjep,gb-sasbjep-zero,1704068677,1/1/2024,0:24,255,255,0,1447,3.86,91.69
gb-sasbjep,gb-sasbjep-zero,1704069332,1/1/2024,0:35,13.22,255,0,1447,3.86,91.69
gb-sasbjep,gb-sasbjep-zero,1704069989,1/1/2024,0:46,255,255,0,1446,3.85,91.69
gb-sasbjep,gb-sasbjep-zero,1704070622,1/1/2024,0:57,255,55.28,0,1446,3.85,91.59
gb-sasbjep,gb-sasbjep-zero,1704071277,1/1/2024,1:07,12.85,255,0,1445,3.85,91.59
gb-sasbjep,gb-sasbjep-zero,1704071936,1/1/2024,1:18,255,255,0,1445,3.85,91.5
,,1704154531,1/2/2024,0:15,255,255,0,1473,4.09,97.17
,,1704155039,1/2/2024,0:24,255,255,0,1461,4.08,97.17
,,1704155547,1/2/2024,0:32,22.34,33.93,0,1455,4.08,96.97
,,1704156053,1/2/2024,0:40,-50,255,0,1452,4.08,96.97
,,1704156561,1/2/2024,0:49,255,255,0,1450,4.08,96.97
,,1704157070,1/2/2024,0:57,255,255,0,1448,4.08,96.87
,,1704157578,1/2/2024,1:06,255,255,0,1448,4.08,96.87
,,1704158089,1/2/2024,1:14,-50,255,0,1447,4.07,96.77
,,1704158598,1/2/2024,1:23,255,255,0,1446,4.07,96.77
,,1704159112,1/2/2024,1:31,17.04,255,0,1445,4.07,96.77
,,1704159623,1/2/2024,1:40,255,255,0,1445,4.07,96.77
,,1704160140,1/2/2024,1:49,-50,255,0,1444,4.07,96.68
,,1704160648,1/2/2024,1:57,16.5,255,0,1444,4.07,96.68
,,1704161160,1/2/2024,2:06,-50,255,0,1444,4.07,96.68
,,1704162182,1/2/2024,2:23,-50,255,0,1444,4.06,96.68
,,1704162691,1/2/2024,2:31,255,255,0,1444,4.06,96.48
,,1704163197,1/2/2024,2:39,-50,255,0,1444,4.06,96.58
,,1704163709,1/2/2024,2:48,-50,255,0,1445,4.06,96.58
,,1704164217,1/2/2024,2:56,-50,255,0,1444,4.06,96.58
,,1704164726,1/2/2024,3:05,255,255,0,1443,4.06,96.48
,,1704165235,1/2/2024,3:13,-50,255,0,1443,4.05,96.38
,,1704165744,1/2/2024,3:22,-50,255,0,1443,4.06,96.38
,,1704166252,1/2/2024,3:30,255,255,0,1444,4.06,96.48
,,1704166766,1/2/2024,3:39,255,255,0,1444,4.06,96.48
,,1704167280,1/2/2024,3:48,-50,255,0,1444,4.06,96.38
,,1704167790,1/2/2024,3:56,-50,255,0,1441,4.06,96.38
,,1704168298,1/2/2024,4:04,-50,255,0,1443,4.06,96.38
,,1704168809,1/2/2024,4:13,255,255,0,1442,4.06,96.29
,,1704169319,1/2/2024,4:22,-50,255,0,1442,4.06,96.38
,,1704169828,1/2/2024,4:30,-50,255,0,1443,4.06,96.29
,,1704170338,1/2/2024,4:38,-50,255,0,1442,4.05,96.29
,,1704170847,1/2/2024,4:47,-50,255,0,1442,4.06,96.19
,,1704171359,1/2/2024,4:56,-50,255,0,1442,4.05,96.29
,,1704171870,1/2/2024,5:04,14.68,255,0,1442,4.05,96.29
,,1704172379,1/2/2024,5:13,-50,255,0,1442,4.05,96.19
,,1704172889,1/2/2024,5:21,-50,255,0,1443,4.05,96.29
,,1704173397,1/2/2024,5:29,-50,255,0,1443,4.05,96.19
,,1704173906,1/2/2024,5:38,255,255,0,1442,4.05,96.29
,,1704174415,1/2/2024,5:46,255,255,0,1442,4.05,96.19
,,1704174925,1/2/2024,5:55,-50,255,0,1444,4.05,96.19
,,1704175434,1/2/2024,6:03,255,255,0,1442,4.05,96.19
,,1704175944,1/2/2024,6:12,255,255,0,1442,4.05,96.19
,,1704176453,1/2/2024,6:20,-50,255,0,1442,4.05,96.19
,,1704176966,1/2/2024,6:29,-50,255,0,1443,4.05,96.19
,,1704177475,1/2/2024,6:37,-50,255,0,1443,4.04,96.09
,,1704177984,1/2/2024,6:46,-50,255,0,1444,4.04,96.19
,,1704178496,1/2/2024,6:54,-50,255,0,1444,4.04,96.09
,,1704178999,1/2/2024,7:03,255,255,0,1443,4.05,96.09
,,1704179509,1/2/2024,7:11,-50,255,0,1443,4.05,96.09
,,1704180019,1/2/2024,7:20,-50,255,0,1443,4.04,95.99
,,1704180529,1/2/2024,7:28,255,255,0,1443,4.04,95.99
,,1704181040,1/2/2024,7:37,-50,255,0,1443,4.04,96.09
,,1704181550,1/2/2024,7:45,-50,255,0,1443,4.04,95.99
,,1704182064,1/2/2024,7:54,255,255,0,1443,4.04,95.99
,,1704182577,1/2/2024,8:02,-50,255,0,1444,4.04,95.99
,,1704183087,1/2/2024,8:11,-50,255,0,1445,4.04,95.89
,,1704183595,1/2/2024,8:19,-50,255,0,1444,4.04,95.99
,,1704184104,1/2/2024,8:28,255,255,0,1445,4.03,95.89
,,1704184614,1/2/2024,8:36,255,255,0,1445,4.04,95.99
